id,idx,text,prediction
1204testb SOCCER,21,"SOCCER - SPANISH FIRST DIVISION STANDINGS .  MADRID 1996-12-06  Standings in the Spanish first  division ahead of this weekend 's games .  ( tabulate under games played , won , drawn , lost , goals for ,  against , points ) :  Real Madrid 15 10 5 0 31 12 35  Barcelona 15 10 4 1 46 19 34  Deportivo Coruna 15 9 6 0 23 7 33  Real Betis 15 8 5 2 28 13 29  Atletico Madrid 15 8 3 4 26 17 27  Athletic Bilbao 15 7 4 4 28 22 25  Real Sociedad 15 7 3 5 20 18 24  Valladolid 15 7 3 5 19 18 24  Racing Santander 15 5 7 3 15 15 22  Rayo Vallecano 15 5 5 5 21 19 20  Valencia 15 6 2 7 23 22 20  Celta Vigo 15 5 5 5 17 17 20  Tenerife 15 5 4 6 23 17 19  Espanyol 15 4 4 7 17 20 16  Oviedo 15 4 4 7 17 21 16  Sporting Gijon 15 4 4 7 15 22 16  Logrones 15 4 3 8 11 33 15  Zaragoza 15 2 8 5 18 23 14  Sevilla 15 4 2 9 13 20 14  Compostela 15 3 4 8 13 28 13 [START_ENT] Hercules [END_ENT] 15 2 2 11 11 29 8  Extremadura 15 1 3 11 8 30 6",https://en.wikipedia.org/wiki/2016%E2%80%9317_La_Liga
1204testb SOCCER,22,"SOCCER - SPANISH FIRST DIVISION STANDINGS .  MADRID 1996-12-06  Standings in the Spanish first  division ahead of this weekend 's games .  ( tabulate under games played , won , drawn , lost , goals for ,  against , points ) :  Real Madrid 15 10 5 0 31 12 35  Barcelona 15 10 4 1 46 19 34  Deportivo Coruna 15 9 6 0 23 7 33  Real Betis 15 8 5 2 28 13 29  Atletico Madrid 15 8 3 4 26 17 27  Athletic Bilbao 15 7 4 4 28 22 25  Real Sociedad 15 7 3 5 20 18 24  Valladolid 15 7 3 5 19 18 24  Racing Santander 15 5 7 3 15 15 22  Rayo Vallecano 15 5 5 5 21 19 20  Valencia 15 6 2 7 23 22 20  Celta Vigo 15 5 5 5 17 17 20  Tenerife 15 5 4 6 23 17 19  Espanyol 15 4 4 7 17 20 16  Oviedo 15 4 4 7 17 21 16  Sporting Gijon 15 4 4 7 15 22 16  Logrones 15 4 3 8 11 33 15  Zaragoza 15 2 8 5 18 23 14  Sevilla 15 4 2 9 13 20 14  Compostela 15 3 4 8 13 28 13  Hercules 15 2 2 11 11 29 8 [START_ENT] Extremadura [END_ENT] 15 1 3 11 8 30 6",https://en.wikipedia.org/wiki/2016%E2%80%9317_La_Liga
1205testb SOCCER,0,"SOCCER - [START_ENT] SPAIN [END_ENT] PICK UNCAPPED ARMANDO FOR WORLD CUP CLASH .  MADRID 1996-12-06  Spain coach Javier Clemente has added uncapped Deportivo Coruna midfielder Armando Alvarez to his squad for the World Cup qualifier against Yugoslavia on December 14 .  "" I do n't believe it ...  I thought it was a joke , "" said Armando who replaces injured Atletico Madrid playmaker Jose Luis Caminero .",https://en.wikipedia.org/wiki/Armando_Alvarez_(footballer)
1205testb SOCCER,1,"SOCCER - SPAIN PICK UNCAPPED ARMANDO FOR [START_ENT] WORLD CUP [END_ENT] CLASH .  MADRID 1996-12-06  Spain coach Javier Clemente has added uncapped Deportivo Coruna midfielder Armando Alvarez to his squad for the World Cup qualifier against Yugoslavia on December 14 .  "" I do n't believe it ...  I thought it was a joke , "" said Armando who replaces injured Atletico Madrid playmaker Jose Luis Caminero .",https://en.wikipedia.org/wiki/Armando_Alvarez_(footballer)
1205testb SOCCER,2,"SOCCER - SPAIN PICK UNCAPPED ARMANDO FOR WORLD CUP CLASH . [START_ENT] MADRID [END_ENT] 1996-12-06  Spain coach Javier Clemente has added uncapped Deportivo Coruna midfielder Armando Alvarez to his squad for the World Cup qualifier against Yugoslavia on December 14 .  "" I do n't believe it ...  I thought it was a joke , "" said Armando who replaces injured Atletico Madrid playmaker Jose Luis Caminero .",https://en.wikipedia.org/wiki/Armando_Alvarez_(footballer)
1205testb SOCCER,3,"SOCCER - SPAIN PICK UNCAPPED ARMANDO FOR WORLD CUP CLASH .  MADRID 1996-12-06 [START_ENT] Spain [END_ENT] coach Javier Clemente has added uncapped Deportivo Coruna midfielder Armando Alvarez to his squad for the World Cup qualifier against Yugoslavia on December 14 .  "" I do n't believe it ...  I thought it was a joke , "" said Armando who replaces injured Atletico Madrid playmaker Jose Luis Caminero .",https://en.wikipedia.org/wiki/Armando_Alvarez_(footballer)
1205testb SOCCER,4,"SOCCER - SPAIN PICK UNCAPPED ARMANDO FOR WORLD CUP CLASH .  MADRID 1996-12-06  Spain coach [START_ENT] Javier Clemente [END_ENT] has added uncapped Deportivo Coruna midfielder Armando Alvarez to his squad for the World Cup qualifier against Yugoslavia on December 14 .  "" I do n't believe it ...  I thought it was a joke , "" said Armando who replaces injured Atletico Madrid playmaker Jose Luis Caminero .",https://en.wikipedia.org/wiki/Armando_Alvarez_(footballer)
1205testb SOCCER,5,"SOCCER - SPAIN PICK UNCAPPED ARMANDO FOR WORLD CUP CLASH .  MADRID 1996-12-06  Spain coach Javier Clemente has added uncapped Deportivo Coruna midfielder Armando Alvarez to his squad for the [START_ENT] World Cup [END_ENT] qualifier against Yugoslavia on December 14 .  "" I do n't believe it ...  I thought it was a joke , "" said Armando who replaces injured Atletico Madrid playmaker Jose Luis Caminero .",https://en.wikipedia.org/wiki/1996_FIFA_World_Cup_qualification_(UEFA)
1205testb SOCCER,6,"SOCCER - SPAIN PICK UNCAPPED ARMANDO FOR WORLD CUP CLASH .  MADRID 1996-12-06  Spain coach Javier Clemente has added uncapped Deportivo Coruna midfielder Armando Alvarez to his squad for the World Cup qualifier against Yugoslavia on December 14 .  "" I do n't believe it ...  I thought it was a joke , "" said Armando who replaces injured [START_ENT] Atletico Madrid [END_ENT] playmaker Jose Luis Caminero .",https://en.wikipedia.org/wiki/Armando_Alvarez_(footballer)
1205testb SOCCER,7,"SOCCER - SPAIN PICK UNCAPPED ARMANDO FOR WORLD CUP CLASH .  MADRID 1996-12-06  Spain coach Javier Clemente has added uncapped Deportivo Coruna midfielder Armando Alvarez to his squad for the World Cup qualifier against Yugoslavia on December 14 .  "" I do n't believe it ...  I thought it was a joke , "" said Armando who replaces injured Atletico Madrid playmaker [START_ENT] Jose Luis Caminero [END_ENT] .",https://en.wikipedia.org/wiki/Armando_Alvarez_(footballer)
1206testb SOCCER,0,"SOCCER - [START_ENT] FIFA [END_ENT] BOSS HAVELANGE STANDS BY WEAH .  ROME 1996-12-06  FIFA chairman Joao Havelange said on Friday he would personally present AC Milan George Weah with world soccer 's fair play award despite the striker 's attack on Porto captain Jorge Costa .  In an interview with the Italian newspaper Gazzetta dello Sport , he was quoted as saying Weah had been provoked into the assault which left Costa with a broken nose .  "" FIFA has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that Costa himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/FIFA_Fair_Play_Award
1206testb SOCCER,1,"SOCCER - FIFA BOSS HAVELANGE STANDS BY [START_ENT] WEAH [END_ENT] .  ROME 1996-12-06  FIFA chairman Joao Havelange said on Friday he would personally present AC Milan George Weah with world soccer 's fair play award despite the striker 's attack on Porto captain Jorge Costa .  In an interview with the Italian newspaper Gazzetta dello Sport , he was quoted as saying Weah had been provoked into the assault which left Costa with a broken nose .  "" FIFA has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that Costa himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/George_Weah
1206testb SOCCER,2,"SOCCER - FIFA BOSS HAVELANGE STANDS BY WEAH . [START_ENT] ROME [END_ENT] 1996-12-06  FIFA chairman Joao Havelange said on Friday he would personally present AC Milan George Weah with world soccer 's fair play award despite the striker 's attack on Porto captain Jorge Costa .  In an interview with the Italian newspaper Gazzetta dello Sport , he was quoted as saying Weah had been provoked into the assault which left Costa with a broken nose .  "" FIFA has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that Costa himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/George_Weah
1206testb SOCCER,3,"SOCCER - FIFA BOSS HAVELANGE STANDS BY WEAH .  ROME 1996-12-06 [START_ENT] FIFA [END_ENT] chairman Joao Havelange said on Friday he would personally present AC Milan George Weah with world soccer 's fair play award despite the striker 's attack on Porto captain Jorge Costa .  In an interview with the Italian newspaper Gazzetta dello Sport , he was quoted as saying Weah had been provoked into the assault which left Costa with a broken nose .  "" FIFA has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that Costa himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/FIFA_Fair_Play_Award
1206testb SOCCER,4,"SOCCER - FIFA BOSS HAVELANGE STANDS BY WEAH .  ROME 1996-12-06  FIFA chairman [START_ENT] Joao Havelange [END_ENT] said on Friday he would personally present AC Milan George Weah with world soccer 's fair play award despite the striker 's attack on Porto captain Jorge Costa .  In an interview with the Italian newspaper Gazzetta dello Sport , he was quoted as saying Weah had been provoked into the assault which left Costa with a broken nose .  "" FIFA has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that Costa himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/George_Weah
1206testb SOCCER,5,"SOCCER - FIFA BOSS HAVELANGE STANDS BY WEAH .  ROME 1996-12-06  FIFA chairman Joao Havelange said on Friday he would personally present [START_ENT] AC Milan [END_ENT] George Weah with world soccer 's fair play award despite the striker 's attack on Porto captain Jorge Costa .  In an interview with the Italian newspaper Gazzetta dello Sport , he was quoted as saying Weah had been provoked into the assault which left Costa with a broken nose .  "" FIFA has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that Costa himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/FIFA_Fair_Play_Award
1206testb SOCCER,6,"SOCCER - FIFA BOSS HAVELANGE STANDS BY WEAH .  ROME 1996-12-06  FIFA chairman Joao Havelange said on Friday he would personally present AC Milan [START_ENT] George Weah [END_ENT] with world soccer 's fair play award despite the striker 's attack on Porto captain Jorge Costa .  In an interview with the Italian newspaper Gazzetta dello Sport , he was quoted as saying Weah had been provoked into the assault which left Costa with a broken nose .  "" FIFA has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that Costa himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/George_Weah
1206testb SOCCER,7,"SOCCER - FIFA BOSS HAVELANGE STANDS BY WEAH .  ROME 1996-12-06  FIFA chairman Joao Havelange said on Friday he would personally present AC Milan George Weah with world soccer 's fair play award despite the striker 's attack on [START_ENT] Porto [END_ENT] captain Jorge Costa .  In an interview with the Italian newspaper Gazzetta dello Sport , he was quoted as saying Weah had been provoked into the assault which left Costa with a broken nose .  "" FIFA has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that Costa himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/George_Weah
1206testb SOCCER,8,"SOCCER - FIFA BOSS HAVELANGE STANDS BY WEAH .  ROME 1996-12-06  FIFA chairman Joao Havelange said on Friday he would personally present AC Milan George Weah with world soccer 's fair play award despite the striker 's attack on Porto captain [START_ENT] Jorge Costa [END_ENT] .  In an interview with the Italian newspaper Gazzetta dello Sport , he was quoted as saying Weah had been provoked into the assault which left Costa with a broken nose .  "" FIFA has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that Costa himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/George_Weah
1206testb SOCCER,9,"SOCCER - FIFA BOSS HAVELANGE STANDS BY WEAH .  ROME 1996-12-06  FIFA chairman Joao Havelange said on Friday he would personally present AC Milan George Weah with world soccer 's fair play award despite the striker 's attack on Porto captain Jorge Costa .  In an interview with the [START_ENT] Italian [END_ENT] newspaper Gazzetta dello Sport , he was quoted as saying Weah had been provoked into the assault which left Costa with a broken nose .  "" FIFA has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that Costa himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/George_Weah
1206testb SOCCER,10,"SOCCER - FIFA BOSS HAVELANGE STANDS BY WEAH .  ROME 1996-12-06  FIFA chairman Joao Havelange said on Friday he would personally present AC Milan George Weah with world soccer 's fair play award despite the striker 's attack on Porto captain Jorge Costa .  In an interview with the Italian newspaper [START_ENT] Gazzetta dello Sport [END_ENT] , he was quoted as saying Weah had been provoked into the assault which left Costa with a broken nose .  "" FIFA has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that Costa himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/George_Weah
1206testb SOCCER,11,"SOCCER - FIFA BOSS HAVELANGE STANDS BY WEAH .  ROME 1996-12-06  FIFA chairman Joao Havelange said on Friday he would personally present AC Milan George Weah with world soccer 's fair play award despite the striker 's attack on Porto captain Jorge Costa .  In an interview with the Italian newspaper Gazzetta dello Sport , he was quoted as saying [START_ENT] Weah [END_ENT] had been provoked into the assault which left Costa with a broken nose .  "" FIFA has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that Costa himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/George_Weah
1206testb SOCCER,12,"SOCCER - FIFA BOSS HAVELANGE STANDS BY WEAH .  ROME 1996-12-06  FIFA chairman Joao Havelange said on Friday he would personally present AC Milan George Weah with world soccer 's fair play award despite the striker 's attack on Porto captain Jorge Costa .  In an interview with the Italian newspaper Gazzetta dello Sport , he was quoted as saying Weah had been provoked into the assault which left [START_ENT] Costa [END_ENT] with a broken nose .  "" FIFA has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that Costa himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/George_Weah
1206testb SOCCER,13,"SOCCER - FIFA BOSS HAVELANGE STANDS BY WEAH .  ROME 1996-12-06  FIFA chairman Joao Havelange said on Friday he would personally present AC Milan George Weah with world soccer 's fair play award despite the striker 's attack on Porto captain Jorge Costa .  In an interview with the Italian newspaper Gazzetta dello Sport , he was quoted as saying Weah had been provoked into the assault which left Costa with a broken nose .  "" [START_ENT] FIFA [END_ENT] has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that Costa himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/FIFA_Fair_Play_Award
1206testb SOCCER,14,"SOCCER - FIFA BOSS HAVELANGE STANDS BY WEAH .  ROME 1996-12-06  FIFA chairman Joao Havelange said on Friday he would personally present AC Milan George Weah with world soccer 's fair play award despite the striker 's attack on Porto captain Jorge Costa .  In an interview with the Italian newspaper Gazzetta dello Sport , he was quoted as saying Weah had been provoked into the assault which left Costa with a broken nose .  "" FIFA has named the [START_ENT] Liberian [END_ENT] for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that Costa himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/George_Weah
1206testb SOCCER,15,"SOCCER - FIFA BOSS HAVELANGE STANDS BY WEAH .  ROME 1996-12-06  FIFA chairman Joao Havelange said on Friday he would personally present AC Milan George Weah with world soccer 's fair play award despite the striker 's attack on Porto captain Jorge Costa .  In an interview with the Italian newspaper Gazzetta dello Sport , he was quoted as saying Weah had been provoked into the assault which left Costa with a broken nose .  "" FIFA has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in [START_ENT] Lisbon [END_ENT] and I 'm confident that Costa himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/George_Weah
1206testb SOCCER,16,"SOCCER - FIFA BOSS HAVELANGE STANDS BY WEAH .  ROME 1996-12-06  FIFA chairman Joao Havelange said on Friday he would personally present AC Milan George Weah with world soccer 's fair play award despite the striker 's attack on Porto captain Jorge Costa .  In an interview with the Italian newspaper Gazzetta dello Sport , he was quoted as saying Weah had been provoked into the assault which left Costa with a broken nose .  "" FIFA has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that [START_ENT] Costa [END_ENT] himself will be there beside me on that day to shake his hand . ""  Weah was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/George_Weah
1206testb SOCCER,17,"SOCCER - FIFA BOSS HAVELANGE STANDS BY WEAH .  ROME 1996-12-06  FIFA chairman Joao Havelange said on Friday he would personally present AC Milan George Weah with world soccer 's fair play award despite the striker 's attack on Porto captain Jorge Costa .  In an interview with the Italian newspaper Gazzetta dello Sport , he was quoted as saying Weah had been provoked into the assault which left Costa with a broken nose .  "" FIFA has named the Liberian for its 1996 Fair Play award and it is not going to change its decision , "" Havelange said .  "" A reaction , provoked , cannot erase 10 years of loyalty everywhere and in every competition .  "" I will be happy to give him the award personally on January 20 in Lisbon and I 'm confident that Costa himself will be there beside me on that day to shake his hand . "" [START_ENT] Weah [END_ENT] was suspended for one match by UEFA , European soccer 's governing body , pending a fuller investigation .  The incident took place in the players ' tunnel after a European Champions ' League match on November 20 .  Weah has admitted head butting Costa but said he reacted to racist taunts .  He has offered to apologise if Costa acknowledges the provocation .  Costa , who needed surgery on his nose , has not accepted the offer and was reported to be considering suing Weah .  Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .  The defeat put the Italians out of the Europoean Cup .",https://en.wikipedia.org/wiki/George_Weah
